"","locality","province","country","full_loc","longitude","latitude","lat_loc_arcgis","long_loc_arcgis","lat_full_loc_arcgis","long_full_loc_arcgis","lat_loc_google","long_loc_google","lat_full_loc_google","long_full_loc_google"
"117","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"118","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"119","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"120","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"121","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"122","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"123","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"124","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"125","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"126","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"127","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"128","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"129","Morro Grande, São Paulo, Brazil","","","Morro Grande, São Paulo, Brazil",NA,NA,-23.3153799999999,-46.38213,-23.3153799999999,-46.38213,-23.6835824,-46.6684216,-23.6835824,-46.6684216
"130","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"131","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"132","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"133","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"134","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"135","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"136","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"137","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"138","Piedade, São Paulo, Brazil","","","Piedade, São Paulo, Brazil",NA,NA,-23.7100599999999,-47.4183199999999,-23.7100599999999,-47.4183199999999,-23.716984,-47.4142293,-23.716984,-47.4142293
"139","Buri, São Paulo, Brazil","","","Buri, São Paulo, Brazil",NA,NA,-23.79856,-48.59687,-23.79856,-48.59687,-23.7985871,-48.5972847,-23.7985871,-48.5972847
"140","Wenceslau Brás, São Paulo, Brazil","","","Wenceslau Brás, São Paulo, Brazil",NA,NA,-23.7809272274372,-45.402699115992,-23.7809272274372,-45.402699115992,-23.5493927,-46.6320724,-23.5493927,-46.6320724
"141","Wenceslau Brás, São Paulo, Brazil","","","Wenceslau Brás, São Paulo, Brazil",NA,NA,-23.7809272274372,-45.402699115992,-23.7809272274372,-45.402699115992,-23.5493927,-46.6320724,-23.5493927,-46.6320724
"142","Wenceslau Brás, São Paulo, Brazil","","","Wenceslau Brás, São Paulo, Brazil",NA,NA,-23.7809272274372,-45.402699115992,-23.7809272274372,-45.402699115992,-23.5493927,-46.6320724,-23.5493927,-46.6320724
"143","São Bernardo do Campo, São Paulo, Brazil","","","São Bernardo do Campo, São Paulo, Brazil",NA,NA,-23.70287,-46.55258,-23.70287,-46.55258,-23.7018047,-46.5536333,-23.7018047,-46.5536333
"144","São Bernardo do Campo, São Paulo, Brazil","","","São Bernardo do Campo, São Paulo, Brazil",NA,NA,-23.70287,-46.55258,-23.70287,-46.55258,-23.7018047,-46.5536333,-23.7018047,-46.5536333
"145","São Bernardo do Campo, São Paulo, Brazil","","","São Bernardo do Campo, São Paulo, Brazil",NA,NA,-23.70287,-46.55258,-23.70287,-46.55258,-23.7018047,-46.5536333,-23.7018047,-46.5536333
"146","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"147","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"148","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"149","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"150","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"151","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"152","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"153","Juquitiba, São Paulo, Brazil","","","Juquitiba, São Paulo, Brazil",NA,NA,-23.9332699999999,-47.0706999999999,-23.9332699999999,-47.0706999999999,-23.9303533,-47.0707964,-23.9303533,-47.0707964
"154","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"155","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"156","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"157","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"158","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"159","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil","","","Núcleo Curucutu, PE Serra do Mar, São Paulo, Brazil",NA,NA,-24.01309,-46.5508,-24.01309,-46.5508,-23.9858513,-46.7427556,-23.9858513,-46.7427556
"160","Urtigueira, PR","","","Urtigueira, PR",NA,NA,-24.2083299999999,-50.94944,-24.2083299999999,-50.94944,-24.2099688,-50.9263297,-24.2099688,-50.9263297
"161","Urtigueira, PR","","","Urtigueira, PR",NA,NA,-24.2083299999999,-50.94944,-24.2083299999999,-50.94944,-24.2099688,-50.9263297,-24.2099688,-50.9263297
"162","Urtigueira, PR","","","Urtigueira, PR",NA,NA,-24.2083299999999,-50.94944,-24.2083299999999,-50.94944,-24.2099688,-50.9263297,-24.2099688,-50.9263297
"163","Ribeirão Grande, São Paulo, Brazil","","","Ribeirão Grande, São Paulo, Brazil",NA,NA,-24.10133,-48.3681099999999,-24.10133,-48.3681099999999,-24.0994874,-48.3658938,-24.0994874,-48.3658938
"164","Ribeirão Grande, São Paulo, Brazil","","","Ribeirão Grande, São Paulo, Brazil",NA,NA,-24.10133,-48.3681099999999,-24.10133,-48.3681099999999,-24.0994874,-48.3658938,-24.0994874,-48.3658938
"165","Ribeirão Grande, São Paulo, Brazil","","","Ribeirão Grande, São Paulo, Brazil",NA,NA,-24.10133,-48.3681099999999,-24.10133,-48.3681099999999,-24.0994874,-48.3658938,-24.0994874,-48.3658938
"166","Ribeirão Grande, São Paulo, Brazil","","","Ribeirão Grande, São Paulo, Brazil",NA,NA,-24.10133,-48.3681099999999,-24.10133,-48.3681099999999,-24.0994874,-48.3658938,-24.0994874,-48.3658938
"167","PE Vila Velha, Paraná, Brazil","","","PE Vila Velha, Paraná, Brazil",NA,NA,-25.1843699999999,-49.31206,-25.1843699999999,-49.31206,-25.2520888,-52.0215415,-25.2520888,-52.0215415
"168","PE Vila Velha, Paraná, Brazil","","","PE Vila Velha, Paraná, Brazil",NA,NA,-25.1843699999999,-49.31206,-25.1843699999999,-49.31206,-25.2520888,-52.0215415,-25.2520888,-52.0215415
"169","PE Vila Velha, Paraná, Brazil","","","PE Vila Velha, Paraná, Brazil",NA,NA,-25.1843699999999,-49.31206,-25.1843699999999,-49.31206,-25.2520888,-52.0215415,-25.2520888,-52.0215415
"170","San Carlos, Caaguazú Department, Paraguay","","","San Carlos, Caaguazú Department, Paraguay",NA,NA,-25.22189,-55.89127,-25.22189,-55.89127,-25.2187663,-55.8789659,-25.2187663,-55.8789659
"171","San Carlos, Caaguazú Department, Paraguay","","","San Carlos, Caaguazú Department, Paraguay",NA,NA,-25.22189,-55.89127,-25.22189,-55.89127,-25.2187663,-55.8789659,-25.2187663,-55.8789659
"172","San Carlos, Caaguazú Department, Paraguay","","","San Carlos, Caaguazú Department, Paraguay",NA,NA,-25.22189,-55.89127,-25.22189,-55.89127,-25.2187663,-55.8789659,-25.2187663,-55.8789659
"173","Rancho Queimado, SC","","","Rancho Queimado, SC",NA,NA,-27.67326,-49.01229,-27.67326,-49.01229,-27.6735003,-49.0124253,-27.6735003,-49.0124253
"174","Rancho Queimado, SC","","","Rancho Queimado, SC",NA,NA,-27.67326,-49.01229,-27.67326,-49.01229,-27.6735003,-49.0124253,-27.6735003,-49.0124253
"175","Rancho Queimado, SC","","","Rancho Queimado, SC",NA,NA,-27.67326,-49.01229,-27.67326,-49.01229,-27.6735003,-49.0124253,-27.6735003,-49.0124253
"176","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"177","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"178","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"179","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"180","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"181","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil","","","Colonia Cerrito, Arroio do Padre, Pelotas, Rio Grande do Sul, Brazil",NA,NA,-31.4002728371182,-52.3914604100128,-31.4002728371182,-52.3914604100128,-31.4010418,-52.3766144,-31.4010418,-52.3766144
"182","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"183","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"184","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"185","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"186","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"187","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"188","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"189","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"190","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m","","","Mulungú, Serra de Baturité, Ceará (CE), 4°17′45′S, 38°55′W, 724 m",-38.9167,-4.29583,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"191","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"192","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"193","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"194","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"195","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"196","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m","","","Guaramiranga, Serra de Baturité, CE, 4°14′S, 38°56′W, 724 m",-38.9333,-4.23333,-4.32597999999996,-38.8832399999999,-4.32597999999996,-38.8832399999999,-4.2041667,-38.9391667,-4.2041667,-38.9391667
"197","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"198","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"199","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"200","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"201","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"202","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"203","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"204","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"205","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"206","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"207","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
"208","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m","","","Ibateguara, Alagoas, 8°59′S, 35°52′W, 200 m",-35.8667,-8.98333,-8.97309999999993,-35.9300499999999,-8.97309999999993,-35.9300499999999,-8.9716366,-35.927796,-8.9716366,-35.927796
